1,1472100759,1472129968
1,1475210727,1475236350
1,1477634945,1477656874
1,1477030745,1477055325
1,1476676939,1476707982
1,1470629270,1470656076
1,1476329928,1476361631
1,1474515867,1474549031
1,1470980831,1471001484
1,1471578883,1471610611
1,1476770000,1476790662
1,1476856193,1476882724
1,1473997318,1474026479
1,1477542161,1477568392
1,1474605959,1474635143
1,1475728437,1475753827
1,1470801918,1470829747
1,1472187943,1472216954
1,1475814515,1475841587
1,1474262559,1474291719
1,1471318682,1471352817
1,1474949499,1474974031
1,1472528431,1472559372
1,1476941210,1476961108
1,1473311455,1473331487
1,1470114958,1470138019
1,1475556610,1475585295
1,1475123791,1475151050
1,1472449999,1472467995
1,1477281750,1477315566
1,1477458395,1477482561
1,1472620678,1472649625
1,1475648681,1475669846
1,1471232722,1471261815
1,1473222641,1473244812
1,1476079414,1476099492
1,1470369013,1470403118
1,1473834148,1473856882
1,1476245076,1476270650
1,1470893117,1470912115
1,1476419829,1476444327
1,1473745310,1473768859
1,1472704812,1472726264
1,1473910425,1473944599
1,1471841701,1471864732
1,1472012015,1472038402
1,1470282830,1470311849
1,1477888895,1477910788
1,1472797229,1472820222
1,1474871056,1474885931
1,1471491211,1471517350
1,1473056751,1473079764
1,1473139074,1473163856
1,1477373629,1477400365
1,1473396428,1473427127
1,1473658935,1473681048
1,1470201417,1470224817
2,1470292100,1470315612
2,1472097851,1472121107
2,1475468370,1475499239
2,1471494720,1471519902
2,1471579940,1471605162
2,1473829759,1473849228
2,1470637387,1470653834
2,1472703963,1472732875
2,1472011760,1472045244
2,1475039734,1475061165
2,1476249621,1476273652
2,1474957163,1474976591
2,1476161186,1476189340
2,1471413863,1471434965
2,1472618763,1472645152
2,1470894051,1470914850
2,1472788092,1472816076
2,1475124130,1475155589
2,1477288677,1477311846
2,1474260504,1474285977
2,1477549500,1477572120
2,1470109638,1470135096
2,1475215223,1475235205
2,1475816922,1475843460
2,1473225025,1473250803
2,1471328838,1471344023
2,1472443621,1472475436
2,1477369575,1477395983
2,1473655230,1473677811
2,1472184126,1472210299
2,1474518343,1474543781
2,1475729336,1475750065
2,1477021208,1477052203
2,1473134475,1473158775
2,1473997783,1474031596
2,1473400257,1473417957
2,1476683236,1476707071
2,1470196338,1470223033
2,1475552728,1475583712
2,1476331221,1476356954
2,1471926346,1471956428
2,1473741549,1473763892
2,1473311939,1473338868
2,1477893622,1477913957
2,1474602010,1474636524
2,1471839343,1471870199
2,1473913356,1473940515
2,1474869069,1474891955
2,1476850493,1476879158
2,1477462367,1477484875
2,1473054294,1473077974
2,1476762983,1476794773
2,1470374466,1470399574
2,1474434155,1474463625
2,1477633605,1477651235
2,1470720010,1470740251
2,1470974166,1471004263
2,1474344162,1474376826
2,1476935577,1476963557
2,1476080999,1476102961
2,1472528451,1472560856
2,1471234475,1471267426
2,1475646888,1475673891
2,1476417906,1476441158
2,1470809381,1470835643
3,1472451512,1472468911
3,1477546522,1477571242
3,1470980869,1471007449
3,1471840545,1471870236
3,1473054039,1473073289
3,1472794472,1472822384
3,1475726935,1475757722
3,1476163128,1476186335
3,1476422791,1476446289
3,1475818763,1475842737
3,1473138777,1473159694
3,1470202896,1470226765
3,1475642131,1475670004
3,1475466899,1475495994
3,1473915814,1473938731
3,1476337769,1476359283
3,1473747010,1473767472
3,1475557035,1475579272
3,1476937799,1476967459
3,1470284197,1470316855
3,1471923918,1471958622
3,1474351095,1474372492
3,1474866408,1474889680
3,1476248677,1476277405
3,1472012327,1472038081
3,1470370198,1470393119
3,1471318489,1471353712
3,1472620417,1472650159
3,1477029126,1477054126
3,1473829294,1473854947
3,1471240587,1471264236
3,1473221687,1473245122
3,1471412375,1471431525
3,1470113170,1470141295
3,1471586473,1471603880
3,1477284520,1477308839
3,1476675993,1476708334
3,1475215751,1475239850
3,1470723613,1470740368
3,1472190473,1472211952
3,1477367770,1477398902
3,1476857108,1476883267
3,1474431180,1474463051
3,1477884641,1477916039
3,1472531915,1472557659
3,1474609560,1474634171
3,1475039753,1475059914
3,1474955925,1474982048
3,1476079722,1476102801
3,1472701234,1472730436
3,1470631622,1470662829
3,1475123790,1475155673
3,1471498977,1471523240
3,1473400530,1473421897
3,1474521080,1474543740
3,1470892971,1470913614
3,1474261043,1474287467
3,1473315612,1473339319
4,1471406808,1471439108
4,1470804946,1470831163
4,1472792341,1472813162
4,1474610710,1474626741
4,1473224390,1473245661
4,1474947415,1474974137
4,1472011109,1472043469
4,1474431805,1474464594
4,1474864760,1474890086
4,1474002282,1474031184
4,1477889941,1477910254
4,1472446340,1472469301
4,1471841644,1471868128
4,1470979892,1471001788
4,1470110249,1470138043
4,1477373502,1477392819
4,1476250018,1476272766
4,1477629406,1477658582
4,1476683156,1476701777
4,1471320091,1471347510
4,1473307599,1473337717
4,1475036627,1475063312
4,1470724050,1470748703
4,1471238998,1471257128
4,1476077620,1476096147
4,1474264477,1474289076
4,1475124508,1475151032
4,1476770012,1476796162
4,1475557070,1475586350
4,1471580359,1471604367
4,1474515745,1474544466
4,1476164106,1476182851
4,1473134667,1473161364
4,1473394197,1473422650
4,1473830830,1473856660
4,1470374636,1470397081
4,1477288867,1477307615
4,1472620662,1472646339
4,1475725753,1475752970
4,1470886916,1470921516
4,1473660337,1473684900
4,1477547342,1477566127
4,1476338842,1476364895
4,1476424780,1476450955
4,1475212070,1475239043
4,1472103622,1472130753
4,1471928268,1471958779
4,1477031031,1477048239
4,1472536713,1472553845
4,1470637791,1470660713
4,1475647814,1475664668
4,1476938369,1476963806
4,1475813568,1475841464
4,1473053149,1473081850
4,1475474476,1475498741
4,1472192027,1472214271
4,1470205704,1470228677
4,1477456610,1477481077
4,1472702987,1472734676
4,1470284895,1470316678
4,1476849786,1476875774
4,1471500051,1471520482
4,1474348248,1474370389
4,1473912333,1473942650
4,1473739488,1473769039
5,1476245821,1476275509
5,1476684256,1476709255
5,1470806755,1470829822
5,1476077818,1476095638
5,1473999507,1474025805
5,1473397212,1473420969
5,1473920938,1473937497
5,1473135441,1473160521
5,1471240975,1471259757
5,1472789684,1472814631
5,1472101034,1472125518
5,1470112479,1470134259
5,1476770796,1476792900
5,1475733131,1475751864
5,1471580738,1471611612
5,1472535297,1472562059
5,1474257050,1474285974
5,1474863228,1474895063
5,1471931524,1471953683
5,1477280391,1477305637
5,1475034179,1475068519
5,1473827698,1473852613
5,1472616646,1472649071
5,1475208130,1475238389
5,1473741829,1473770000
5,1470196469,1470221190
5,1470888915,1470915915
5,1472192375,1472214373
5,1475465841,1475498292
5,1471499594,1471526859
5,1472445175,1472476711
5,1475561428,1475586759
5,1470976807,1471004209
5,1474606950,1474633778
5,1477373966,1477400251
5,1476852013,1476881222
5,1474949365,1474981102
5,1471414179,1471430524
5,1476425442,1476449164
5,1475645688,1475668762
5,1474516822,1474540353
5,1477635069,1477660537
5,1472704688,1472726851
5,1470633810,1470654503
5,1476340146,1476364428
5,1475820512,1475845626
5,1476944682,1476961604
5,1473049177,1473079972
5,1473661074,1473677540
5,1470289896,1470311291
5,1473224075,1473245653
5,1477020633,1477045885
5,1470720394,1470744458
5,1473310481,1473332339
5,1471846510,1471869945
5,1477459903,1477485235
5,1477884633,1477915310
6,1476156898,1476190073
6,1472105551,1472128176
6,1470720672,1470745239
6,1477281514,1477311652
6,1471242317,1471264806
6,1471586134,1471612944
6,1477373431,1477394269
6,1471841635,1471867505
6,1475207598,1475240522
6,1477627150,1477652797
6,1474351878,1474373139
6,1475814710,1475841720
6,1475728618,1475756837
6,1475037506,1475065103
6,1473660093,1473676325
6,1473138698,1473165154
6,1476331112,1476357181
6,1472795887,1472815083
6,1475122638,1475148911
6,1473999729,1474031181
6,1470981861,1471004338
6,1470202416,1470221669
6,1475557581,1475581063
6,1472705867,1472734359
6,1473222992,1473246859
6,1472011284,1472045068
6,1477895184,1477914946
6,1470285361,1470307752
6,1470633925,1470653844
6,1471320138,1471344114
6,1472535216,1472555957
6,1474605154,1474636494
6,1476420482,1476441906
6,1477028070,1477053071
6,1470370692,1470398816
6,1476070568,1476101663
6,1471492475,1471520530
6,1476771559,1476793615
6,1474437473,1474461982
6,1470889338,1470918580
6,1473744136,1473772794
6,1476857525,1476876976
6,1474517193,1474550782
6,1473395586,1473423950
6,1473830887,1473859628
6,1477459097,1477485267
6,1473913797,1473944980
6,1471927193,1471956058
6,1476247505,1476271576
6,1470801111,1470831013
6,1471407004,1471432857
6,1472448004,1472476442
6,1470114481,1470136831
6,1474869563,1474893106
6,1477549375,1477572126
6,1474956075,1474973473
6,1475648829,1475665909
6,1472184800,1472215746
6,1474265546,1474286698
6,1476944814,1476969808
6,1476681898,1476702474
6,1473055163,1473074445
7,1472533701,1472562457
7,1470627481,1470660481
7,1474429089,1474457510
7,1475643294,1475668037
7,1474263678,1474284705
7,1473651289,1473682137
7,1473310691,1473335486
7,1472702045,1472726975
7,1474523403,1474542713
7,1472103383,1472121333
7,1471924779,1471950679
7,1477371058,1477401052
7,1470894787,1470915512
7,1477891894,1477914252
7,1473224900,1473245472
7,1476425516,1476447136
7,1470202087,1470223244
7,1474607492,1474633151
7,1476682707,1476703529
7,1475733170,1475753215
7,1471839809,1471862947
7,1474954365,1474976566
7,1474000095,1474031745
7,1470724187,1470739190
7,1471497079,1471517613
7,1475125786,1475152398
7,1470801060,1470835712
7,1476246862,1476278542
7,1476076614,1476105709
7,1476331421,1476356541
7,1475210789,1475239486
7,1477023671,1477056044
7,1476852369,1476876815
7,1473400944,1473423964
7,1471583896,1471608050
7,1472188557,1472217632
7,1477549628,1477565173
7,1473912303,1473937753
7,1470372139,1470401773
7,1471239258,1471265059
7,1473746907,1473766849
7,1476939112,1476970075
7,1470117466,1470141168
7,1477626009,1477656197
7,1474863244,1474893891
7,1470282329,1470308997
7,1475560262,1475577516
7,1473133342,1473163404
7,1476765874,1476793811
7,1477287730,1477312539
7,1471325482,1471347268
7,1471407671,1471434210
7,1477460399,1477481785
7,1472788848,1472820075
8,1476766361,1476792906
8,1474610404,1474629053
8,1473053938,1473080774
8,1475124364,1475149289
8,1472447980,1472471529
8,1472015434,1472035440
8,1474515739,1474547516
8,1472186635,1472211406
8,1470721126,1470739777
8,1473395531,1473424876
8,1471498880,1471521868
8,1475728112,1475752850
8,1474439176,1474461696
8,1472535735,1472557147
8,1470199811,1470227146
8,1470801745,1470825435
8,1477282535,1477308066
8,1477022967,1477050325
8,1470116806,1470136818
8,1476683332,1476701930
8,1472797784,1472817288
8,1477368351,1477393676
8,1470976076,1471000309
8,1477460987,1477485673
8,1475647336,1475663888
8,1471234673,1471262832
8,1476165731,1476185799
8,1473305889,1473340990
8,1472096443,1472125067
8,1471846907,1471866535
8,1473920640,1473938352
8,1470630211,1470661717
8,1471410927,1471439567
8,1472624155,1472642724
8,1471580694,1471603955
8,1475469273,1475494890
8,1474954304,1474977933
8,1477630823,1477651955
8,1473824449,1473851878
8,1471924347,1471958667
8,1476331647,1476363228
8,1475214095,1475233846
8,1475555112,1475582836
8,1476246201,1476278179
8,1477542129,1477572719
8,1472701096,1472729156
8,1470376288,1470397769
8,1476420989,1476441325
8,1473140338,1473167906
8,1471327381,1471345208
8,1473221541,1473252543
9,1471583377,1471604976
9,1475209211,1475237073
9,1476680161,1476709479
9,1471496784,1471521197
9,1471843880,1471865528
9,1474868566,1474896553
9,1473224810,1473248501
9,1474349781,1474369501
9,1470896076,1470915441
9,1477549255,1477573377
9,1474255937,1474286307
9,1472615251,1472648573
9,1475123048,1475147288
9,1473656764,1473682432
9,1476852875,1476883717
9,1470200130,1470229345
9,1477894680,1477914150
9,1475466822,1475491251
9,1470976563,1470999136
9,1471233717,1471263432
9,1470718808,1470741513
9,1474602707,1474627131
9,1473308104,1473333455
9,1477626365,1477661097
9,1475818020,1475836706
9,1472793788,1472814996
9,1475035522,1475061083
9,1472099843,1472128024
9,1473823807,1473850205
9,1470804168,1470825108
9,1473742803,1473770207
9,1476763033,1476795619
9,1472533163,1472561408
9,1473399771,1473426319
9,1473140322,1473166855
9,1476243400,1476276125
9,1476941349,1476964195
9,1473916702,1473936745
9,1470113099,1470137714
9,1475728317,1475750937
9,1472701739,1472730510
9,1471409666,1471437877
9,1474431677,1474464312
9,1473048624,1473076188
9,1476423054,1476445430
9,1477368980,1477397587
9,1474954589,1474980919
9,1475643832,1475673940
9,1470290042,1470310220
9,1476079339,1476100646
9,1476331220,1476356311
10,1472446715,1472471478
10,1475818507,1475841917
10,1476851887,1476883568
10,1475213089,1475239172
10,1476245484,1476274163
10,1474521783,1474541644
10,1476158022,1476184217
10,1471841696,1471862652
10,1470801109,1470828677
10,1473825745,1473859047
10,1472616935,1472641750
10,1473056851,1473079890
10,1472190879,1472218029
10,1474957791,1474979647
10,1477635000,1477656570
10,1470629463,1470653244
10,1471326045,1471347633
10,1472793614,1472817542
10,1472012881,1472043492
10,1476333523,1476365250
10,1476768102,1476796840
10,1476682802,1476702873
10,1475038125,1475064097
10,1475128059,1475154253
10,1476937669,1476968305
10,1477890980,1477914213
10,1472528003,1472562577
10,1477376858,1477395483
10,1477547600,1477567093
10,1476417071,1476445894
10,1470886334,1470916935
10,1470290749,1470315925
10,1473656215,1473678212
10,1474349322,1474372809
10,1470721610,1470746995
10,1477461481,1477482327
10,1473138815,1473157994
10,1470376208,1470402932
10,1474862172,1474892917
10,1473919731,1473935675
10,1475466264,1475492982
10,1470111846,1470142524
10,1470196995,1470227699
10,1471495880,1471521219
10,1473310510,1473338983
10,1473219587,1473247801
10,1477028276,1477051866
10,1474610890,1474636524
10,1475643216,1475663990
10,1473392021,1473424945
10,1475560257,1475577224
10,1474428765,1474458872
10,1473998288,1474026476
10,1477287380,1477308805
10,1472099560,1472129493
10,1470980398,1470998748
10,1474258297,1474281631
10,1471409775,1471435444
10,1476078696,1476100707
10,1471587484,1471605643
10,1473739053,1473768372
10,1475732409,1475760010
10,1471931587,1471948565
10,1472706412,1472728322
10,1471234074,1471267281
11,1476765496,1476787849
11,1473223550,1473247901
11,1473305698,1473333078
11,1475729755,1475752618
11,1471933036,1471954693
11,1473826291,1473858069
11,1470197355,1470227366
11,1470716027,1470741218
11,1473139226,1473160419
11,1476340186,1476364300
11,1474005024,1474023048
11,1475037703,1475063521
11,1477024041,1477053519
11,1471240085,1471260159
11,1470115851,1470143421
11,1472789750,1472820466
11,1476939005,1476964726
11,1476162756,1476183897
11,1472616670,1472646495
11,1477635012,1477655130
11,1475819774,1475841135
11,1473738165,1473768609
11,1476851557,1476877251
11,1472011065,1472043750
11,1472101334,1472131399
11,1470281906,1470310931
11,1474870183,1474893380
11,1471584628,1471603984
11,1474433855,1474457982
11,1474955915,1474979147
11,1475206765,1475237149
11,1473049698,1473072741
11,1477376240,1477396441
11,1471318505,1471346550
11,1477543038,1477567422
11,1472534816,1472560869
11,1476416390,1476446176
11,1476250295,1476269106
11,1475554980,1475584362
11,1477287566,1477307583
11,1472183735,1472216919
11,1474521861,1474546761
11,1473912359,1473941767
11,1473400511,1473420413
11,1471496126,1471518992
