1,1478058528,1478089473
1,1478497631,1478518284
1,1477626830,1477655849
1,1477458958,1477482019
1,1477973270,1478000076
1,1478237117,1478256115
1,1477885813,1477919918
1,1477545417,1477568817
1,1478145918,1478173747
2,1477541190,1477569329
2,1478144202,1478176050
2,1478067285,1478083473
2,1477885364,1477915348
2,1477457635,1477484632
2,1477971560,1477999406
2,1478233231,1478261605
2,1478498019,1478522901
2,1477626501,1477651397
3,1477971310,1478006706
3,1477462551,1477483873
3,1478150452,1478172855
3,1478498959,1478517611
3,1478239108,1478259056
3,1478064100,1478090219
3,1477887363,1477914360
3,1477541835,1477573621
3,1477630117,1477653849
4,1477977125,1478002670
4,1477459831,1477480291
4,1478230547,1478255893
4,1478492691,1478520823
4,1477887689,1477920473
4,1477544054,1477564223
4,1477629614,1477654886
4,1478058071,1478089607
4,1478153741,1478179359
5,1478144310,1478176418
5,1477978676,1478006332
5,1478498534,1478520960
5,1478235935,1478255635
5,1477634436,1477659657
5,1477462869,1477480179
5,1477539715,1477566608
5,1478058175,1478093056
5,1477894647,1477919435
